,_id,asset_text,spend,impressions,clicks,link_click,post_engagement,lead,page_engagement,post_reaction,post,onsite_conversion.lead_grouped,video_view,offsite_conversion.fb_pixel_custom,cpm,cpc,ctr,cpl,ctl,onsite_conversion.post_save,like,comment,onsite_conversion.total_messaging_connection,onsite_conversion.messaging_first_reply,landing_page_view,First 20 words,First 4 words,Payment plan,RERA Number,Exclamation in 20 words,Emojis Present,"Attributes in first 20 words [name, address, price, size, emoji, payment plan attributes]",first_20_words,first_4_words,attributes_in_first_20_words,exclamation_in_20_words,emojis_present,Attributes,name,address,price,size,emoji,payment plan,payment plan attributes,campaign_id,Attributes in first 20 words,onsite_conversion.messaging_user_depth_2_message_send,onsite_conversion.messaging_conversation_replied_7d
18,66d882385367e95d91a2244e,"Secure a Prestigious Investment with M3M Route 65 in Sector 65, Gurgaon! 🏙️🌟
Introducing premier shopping and showroom spaces in an unbeatable location, blending luxury and convenience.

✅ High-Speed Wifi for seamless connectivity
✅ Exclusive Bar & Restaurant for socializing and leisure
✅ 24/7 Security Guard services ensuring safety
✅ Ample Parking spaces for clients and visitors
✅ Premier Shopping Center for diversified retail experiences
✅ Convenient Transportation options for easy accessibility
✅ Advanced CCTV surveillance for added security

Make a smart investment at Rs. 45,000 per sq.ft, negotiable. Step into luxury retail spaces today!

Contact us now to learn more and book your visit! 📞🛒",2110.362194,47220,189,119,271,3,271,149,2.0,3.0,,,44.692126090639555,11.165937534391533,0.004002541296060991,703.4540646666666,63.0,,,1.0,,,,"Secure a Prestigious Investment with M3M Route 65 in Sector 65, Gurgaon! 🏙️🌟 Introducing premier shopping",Secure a Prestigious Investment,No,,Yes,Yes,,,,,,,,M3M Route 65,"Sector 65, Gurgaon","Rs. 45,000 per sq.ft",,🏙️🌟,,,120210785543770764,,,
19,66d882385367e95d91a2244f,"Invest in Excellence with M3M Route 65 in Sector 65, Gurgaon! 🏙️🌟
Presenting top-tier shopping and showroom spaces in a prime location, offering an unmatched blend of luxury and convenience.

✅ High-Speed Wifi for seamless connectivity
✅ Exclusive Bar & Restaurant for socializing and leisure
✅ 24/7 Security Guard services ensuring safety
✅ Ample Parking spaces for clients and visitors
✅ Premier Shopping Center for diversified retail experiences
✅ Convenient Transportation options for easy accessibility
✅ Advanced CCTV surveillance for added security

Choose excellence at Rs. 2.9 Cr negotiable. Dive into luxury retail spaces today!

Contact us now to learn more and book your visit! 📞🛒",2703.31885,22313,193,136,156,2,156,19,,2.0,,2.0,121.15443239367185,14.00683341968912,0.008649666113924618,1351.659425,96.5,,,1.0,1.0,1.0,,"Invest in Excellence with M3M Route 65 in Sector 65, Gurgaon!",Invest in Excellence with,No,,Yes,Yes,,,,,,,,M3M Route 65,"Sector 65, Gurgaon",Rs. 2.9 Cr,,,,,120210785543770764,,,
20,66d882385367e95d91a22450,"Secure a Prestigious Investment with M3M Route 65 in Sector 65, Gurgaon! 🏙️🌟
Introducing premier shopping and showroom spaces in an unbeatable location, blending luxury and convenience.

✅ High-Speed Wifi for seamless connectivity
✅ Exclusive Bar & Restaurant for socializing and leisure
✅ 24/7 Security Guard services ensuring safety
✅ Ample Parking spaces for clients and visitors
✅ Premier Shopping Center for diversified retail experiences
✅ Convenient Transportation options for easy accessibility
✅ Advanced CCTV surveillance for added security

Make a smart investment at Rs. 2.9 Cr, negotiable. Step into luxury retail spaces today!

Contact us now to learn more and book your visit! 📞🛒",983.708554,9531,92,61,80,0,80,17,,,,,103.21147350750184,10.692484282608696,0.009652712202287273,,,1.0,,1.0,,,,"Secure a Prestigious Investment with M3M Route 65 in Sector 65, Gurgaon! 🏙️🌟 Introducing premier shopping",Secure a Prestigious Investment,Yes,,Yes,Yes,,,,,,,,M3M Route 65,"Sector 65, Gurgaon",Rs. 2.9 Cr,,🏙️🌟,,negotiable,120210785543770764,,,
21,66d882385367e95d91a22451,"✨ Redefine Your Business Space at Boulevard 83, Gurugram! 🏢

Boulevard 83 offers premium shops and showrooms in the bustling Sector 83 of Gurugram. Perfect for businesses seeking unmatched facility and access, discover why it’s the ideal choice:

🚗 **Optimal Accessibility** - Less than 1 km from NH-8
🔎 **Excellent Connectivity** - Close to the Metro Route & Dwarka Expressway
🏢 **Strategic Placement** - Located in a Major Residential Catchment
🏙️ **Visually Stunning** - Huge, Aesthetically Pleasing Atrium
🔌 **Consistent Power** - Power Backup Throughout the Structure
🚙 **Ample Parking** - Well Monitored and Spacious Parking Area
🏬 **Modern Facilities** - G+3 Building Structure
🌮 **Diverse Dining** - Offering a Food Court and Restro-bar with Open Rooftop
🤹 **Kid-Friendly** - Dedicated Kids Play Area

Boulevard 83 starts at 60 lakh onwards. Secure your commercial space now! Reach out to us for detailed information and bookings!",5614.214172,18039,96,48,51,12,51,2,1.0,12.0,,9.0,311.2264633294529,58.481397625,0.005321802760685182,467.851181,8.0,,,,,,1.0,"Redefine Your Business Space at Boulevard 83, Gurugram!",Redefine Your Business Space,No,,Yes,Yes,,,,,,,,Boulevard 83,Gurugram,,,,,,120210620064480764,,,
22,66d882385367e95d91a22452,"🌟 Embrace Premier Retail Spaces at Boulevard 83, Gurugram! 🚀

Boulevard 83 in Sector 83, Gurugram, offers state-of-the-art showrooms and shops designed for businesses aiming to make an impactful presence. Here’s why Boulevard 83 stands out:

🔗 **Superb Connectivity** - Within 1 km from NH-8
🚇 **Easy Commute** - Close Proximity to Metro Route & Dwarka Expressway
🏘️ **Strategic Location** - Nestled Amongst a Large Residential Catchment
🌟 **Architectural Brilliance** - Featuring a Huge, Aesthetically Pleasing Atrium
🔋 **Reliable Power Supply** - Power Backup Throughout the Structure
🅿️ **Convenient Parking** - Ample and Well Monitored Parking Area
🏤 **Spacious Layout** - G+3 Building
🍴 **Dining Options** - Inclusive Food Court and Restro-bar with Open Rooftop
🎠 **Fun for Kids** - Dedicated Kids Play Area

Don't miss out on securing your space at Boulevard 83 starting at 60 lakh onwards. Explore unparalleled business opportunities! Contact us now to learn more!",8205.559097,32987,158,74,87,12,87,13,,12.0,,12.0,248.75129890562945,51.93391833544303,0.0047897656652620725,683.7965914166666,13.166666666666666,,,,,,2.0,"Boulevard 83 in Sector 83, Gurugram, offers state-of-the-art showrooms and shops designed for businesses",Boulevard 83 in Sector,No,,Yes,Yes,,,,,,,,,,60 lakh onwards,,,,,120210620064480764,,,
23,66d882385367e95d91a22453,"🚀 Secure 15% Assured Returns for Your Retail Space in the Heart of Gurugram! 🌟

Welcome to Boulevard 83, the ultimate destination for premier shops and showrooms in Sector 83, Gurugram. Designed with cutting-edge amenities, this commercial property offers superior convenience and visibility for your business.

✅ 📍 Prime Location - Less than 1 km from NH-8
✅ 🚆 Superior Connectivity - Close to the Metro Route & Dwarka Expressway
✅ 🏠 Strategic Accessibility - Surrounded by Huge Residential Catchment
✅ 🏢 Elegant Design - Featuring a Huge, Aesthetically Pleasing Atrium
✅ 🔌 Uninterrupted Operations - Power Backup Throughout the Structure
✅ 🚗 Hassle-Free Parking - Ample and Well Monitored Parking Area
✅ 🏢 Modern Infrastructure - G+3 Building
✅ 🍽️ Relax and Dine - Includes a Food Court and Restro-bar with an Open Rooftop
✅ 🏞️ Family-Friendly - Kids Play Area

Starting at just 60 lakh onwards, Boulevard 83 offers the perfect blend of luxury and practicality. Act Now! Contact us today for more details and book your premium space!",23686.67901,83720,485,225,274,32,274,41,7.0,32.0,,29.0,282.92736514572385,48.838513422680414,0.005793119923554706,740.2087190625,15.15625,,,1.0,,,2.0,"Welcome to Boulevard 83, the ultimate destination for premier shops and showrooms in Sector 83, Gurugram.","Welcome to Boulevard 83,",No,,No,Yes,,,,,,,,Boulevard 83,"Sector 83, Gurugram",,,🌟,,,120210620064480764,,,
24,66d882385367e95d91a22454,"✨ Redefine Your Business Space at Boulevard 83, Gurugram with 15% Assured Returns! 🏢

Boulevard 83 offers premium shops and showrooms in the bustling Sector 83 of Gurugram. Perfect for businesses seeking unmatched facility and access, discover why it’s the ideal choice:

✅ 📍 Prime Location - Less than 1 km from NH-8
✅ 🚆 Superior Connectivity - Close to the Metro Route & Dwarka Expressway
✅ 🏠 Strategic Accessibility - Surrounded by Huge Residential Catchment
✅ 🏢 Elegant Design - Featuring a Huge, Aesthetically Pleasing Atrium
✅ 🔌 Uninterrupted Operations - Power Backup Throughout the Structure
✅ 🚗 Hassle-Free Parking - Ample and Well Monitored Parking Area
✅ 🏢 Modern Infrastructure - G+3 Building
✅ 🍽️ Relax and Dine - Includes a Food Court and Restro-bar with an Open Rooftop
✅ 🏞️ Family-Friendly - Kids Play Area

Boulevard 83 starts at 60 lakh onwards. Secure your commercial space now! Reach out to us for detailed information and bookings!",2173.054604,7894,63,33,39,3,39,6,,3.0,,5.0,275.2792759057512,34.49293022222222,0.007980744869521156,724.3515346666667,21.0,,,,,,,Boulevard 83 offers premium shops and showrooms in the bustling Sector 83 of Gurugram.,Boulevard 83 offers premium shops,No,,No,Yes,,,,,,,,Boulevard 83,"Sector 83, Gurugram",60 lakh onwards,,,,,120210620064480764,,,
25,66d882385367e95d91a22455,"🚀 Secure 15% Assured Returns for Your Retail Space in the Heart of Gurugram! 🌟

Welcome to Boulevard 83, the ultimate destination for premier shops and showrooms in Sector 83, Gurugram. Designed with cutting-edge amenities, this commercial property offers superior convenience and visibility for your business.

✅ 📍 Prime Location - Less than 1 km from NH-8
✅ 🚆 Superior Connectivity - Close to the Metro Route & Dwarka Expressway
✅ 🏠 Strategic Accessibility - Surrounded by Huge Residential Catchment
✅ 🏢 Elegant Design - Featuring a Huge, Aesthetically Pleasing Atrium
✅ 🔌 Uninterrupted Operations - Power Backup Throughout the Structure
✅ 🚗 Hassle-Free Parking - Ample and Well Monitored Parking Area
✅ 🏢 Modern Infrastructure - G+3 Building
✅ 🍽️ Relax and Dine - Includes a Food Court and Restro-bar with an Open Rooftop
✅ 🏞️ Family-Friendly - Kids Play Area

Starting at just 60 lakh onwards, Boulevard 83 offers the perfect blend of luxury and practicality. Act Now! Contact us today for more details and book your premium space!",23686.67901,83720,485,225,274,32,274,41,7.0,32.0,,29.0,282.92736514572385,48.838513422680414,0.005793119923554706,740.2087190625,15.15625,,,1.0,,,2.0,"Welcome to Boulevard 83, the ultimate destination for premier shops and showrooms in Sector 83, Gurugram.","Welcome to Boulevard 83,",No,,No,Yes,,,,,,,,Boulevard 83,"Sector 83, Gurugram",,,🌟,,,120210620064480764,,,
26,66d882385367e95d91a22456,"🌟 Embrace Premier Retail Spaces at Boulevard 83, Gurugram @ 15% Assured Returns! 🚀

Boulevard 83 in Sector 83, Gurugram, offers state-of-the-art showrooms and shops designed for businesses aiming to make an impactful presence. Here’s why Boulevard 83 stands out:

✅ 📍 Prime Location - Less than 1 km from NH-8
✅ 🚆 Superior Connectivity - Close to the Metro Route & Dwarka Expressway
✅ 🏠 Strategic Accessibility - Surrounded by Huge Residential Catchment
✅ 🏢 Elegant Design - Featuring a Huge, Aesthetically Pleasing Atrium
✅ 🔌 Uninterrupted Operations - Power Backup Throughout the Structure
✅ 🚗 Hassle-Free Parking - Ample and Well Monitored Parking Area
✅ 🏢 Modern Infrastructure - G+3 Building
✅ 🍽️ Relax and Dine - Includes a Food Court and Restro-bar with an Open Rooftop
✅ 🏞️ Family-Friendly - Kids Play Area

Don't miss out on securing your space at Boulevard 83 starting at 60 lakh onwards. Explore unparalleled business opportunities! Contact us now to learn more!",7499.22939,28062,358,109,123,7,123,11,1.0,7.0,,6.0,267.23788005131496,20.94756812849162,0.012757465611859455,1071.3184842857142,51.142857142857146,,,2.0,,,1.0,"Boulevard 83 in Sector 83, Gurugram, offers state-of-the-art showrooms and shops designed for businesses aiming",Boulevard 83 in Sector,No,,Yes,Yes,,,,,,,,Boulevard 83,"Sector 83, Gurugram",,,,,,120210620064480764,,,
27,66d882385367e95d91a22457,"✨ Redefine Your Business Space at Boulevard 83, Gurugram with 15% Assured Returns! 🏢

Boulevard 83 offers premium shops and showrooms in the bustling Sector 83 of Gurugram. Perfect for businesses seeking unmatched facility and access, discover why it’s the ideal choice:

✅ 📍 Prime Location - Less than 1 km from NH-8
✅ 🚆 Superior Connectivity - Close to the Metro Route & Dwarka Expressway
✅ 🏠 Strategic Accessibility - Surrounded by Huge Residential Catchment
✅ 🏢 Elegant Design - Featuring a Huge, Aesthetically Pleasing Atrium
✅ 🔌 Uninterrupted Operations - Power Backup Throughout the Structure
✅ 🚗 Hassle-Free Parking - Ample and Well Monitored Parking Area
✅ 🏢 Modern Infrastructure - G+3 Building
✅ 🍽️ Relax and Dine - Includes a Food Court and Restro-bar with an Open Rooftop
✅ 🏞️ Family-Friendly - Kids Play Area

Boulevard 83 starts at 60 lakh onwards. Secure your commercial space now! Reach out to us for detailed information and bookings!",2173.054604,7894,63,33,39,3,39,6,,3.0,,5.0,275.2792759057512,34.49293022222222,0.007980744869521156,724.3515346666667,21.0,,,,,,,Boulevard 83 offers premium shops and showrooms in the bustling Sector 83 of Gurugram.,Boulevard 83 offers premium shops,No,,No,Yes,,,,,,,,Boulevard 83,"Sector 83, Gurugram",60 lakh onwards,,,,,120210620064480764,,,
28,66d882385367e95d91a22458,"🚀 **Invest in Avenue 62 by Bhutani Group!** 🚀
 
Unlock the potential of your investment with Avenue 62, Gurugram's premier commercial estate designed for maximum visibility and profitability. Located in a prime area, this property offers top-notch amenities, excellent connectivity, and a flexible payment plan.
 
✅ Prime Location in Gurugram
✅ India's Largest Interior Waterfall
✅ 25-Meter Water Feature
✅ Gourmet Fine Dining Restaurants and Cafes
✅ Al Fresco Terrazzo Dining, Pubs, and Lounges with Noida Skyline Views
✅ Bowling Alleys, Games Zone, and Multiplex
✅ Excellent Connectivity to Delhi-NCR and FNG Corridor
✅ Short Drive from Gurgaon & Faridabad, Easy Access via Yamuna Expressway
✅ Flexible Payment Plan: 50:25:25
✅ Attractive High Rate of Return
 
Experience a vibrant business ecosystem with Avenue 62. Invest today for a profitable tomorrow!
 
📞 Contact us now to learn more!",2311.54878,3663,41,18,31,5,31,10,3.0,5.0,,10.0,631.0534479934481,56.37923853658537,0.011193011193011193,462.309756,8.2,,,,,,,"🚀 **Invest in Avenue 62 by Bhutani Group!** 🚀 Unlock the potential of your investment with Avenue 62, Gurugram's premier commercial estate",🚀 **Invest in Avenue,Yes,,Yes,No,,,,,,,,Avenue 62,Gurugram,,,,,Flexible Payment Plan: 50:25:25,120210575121320764,,,
29,66d882385367e95d91a22459,"🚀 **Prime Investment Opportunity at Avenue 62 by Bhutani Group!** 🚀
 
Unlock unparalleled potential with Avenue 62, Gurugram's top commercial estate, designed for visibility and high profitability. Benefit from exceptional amenities, strategic location, and a flexible payment plan.
 
✅ Prime Location in Gurugram
✅ India's Largest Interior Waterfall
✅ 25-Meter Water Feature
✅ Gourmet Fine Dining, Cafes, and Al Fresco Terrazzo Dining
✅ Pubs, Lounges with Noida Skyline Views
✅ Bowling Alleys, Games Zone, Multiplex
✅ Excellent Connectivity to Delhi-NCR, FNG Corridor
✅ Short Drive from Gurgaon & Faridabad, Easy Access via Yamuna Expressway
✅ Flexible Payment Plan: 50:25:25
✅ Attractive High Rate of Return
 
Step into a vibrant business ecosystem with Avenue 62. Invest today for a prosperous tomorrow!
 
📞 Contact us now to learn more!
has context menu",3633.002296,12067,63,25,33,3,33,7,,3.0,,2.0,301.0692215132179,57.66670311111111,0.0052208502527554485,1211.0007653333334,21.0,,,1.0,,,,🚀 **Prime Investment Opportunity at Avenue 62 by Bhutani Group!** 🚀 Unlock unparalleled potential,🚀 **Prime Investment Opportunity,Yes,,Yes,Yes,,,,,,,,Avenue 62,Gurugram,blank,blank,🚀,,flexible payment plan: 50:25:25,120210575121320764,,,
30,66d882385367e95d91a2245a,"🚀 **Prime Investment Opportunity at Avenue 62 by Bhutani Group!** 🚀
 
Unlock unparalleled potential with Avenue 62, Gurugram's top commercial estate, designed for visibility and high profitability. Benefit from exceptional amenities, strategic location, and a flexible payment plan.
 
✅ Prime Location in Gurugram
✅ India's Largest Interior Waterfall
✅ 25-Meter Water Feature
✅ Gourmet Fine Dining, Cafes, and Al Fresco Terrazzo Dining
✅ Pubs, Lounges with Noida Skyline Views
✅ Bowling Alleys, Games Zone, Multiplex
✅ Excellent Connectivity to Delhi-NCR, FNG Corridor
✅ Short Drive from Gurgaon & Faridabad, Easy Access via Yamuna Expressway
✅ Flexible Payment Plan: 50:25:25
✅ Attractive High Rate of Return
 
Step into a vibrant business ecosystem with Avenue 62. Invest today for a prosperous tomorrow!
 
📞 Contact us now to learn more!
has context menu",3633.002296,12067,63,25,33,3,33,7,,3.0,,2.0,301.0692215132179,57.66670311111111,0.0052208502527554485,1211.0007653333334,21.0,,,1.0,,,,🚀 **Prime Investment Opportunity at Avenue 62 by Bhutani Group!** 🚀 Unlock unparalleled potential,🚀 **Prime Investment Opportunity,Yes,,Yes,Yes,,,,,,,,Avenue 62,Gurugram,blank,blank,🚀,,flexible payment plan: 50:25:25,120210575121320764,,,
31,66d882385367e95d91a2245b,"🚀 **Prime Investment Opportunity at Avenue 62 by Bhutani Group!** 🚀
 
Unlock unparalleled potential with Avenue 62, Noida's top commercial estate, designed for visibility and high profitability. Benefit from exceptional amenities, strategic location, and a flexible payment plan.
 
✅ Prime Location in Noida
✅ India's Largest Interior Waterfall
✅ 25-Meter Water Feature
✅ Gourmet Fine Dining, Cafes, and Al Fresco Terrazzo Dining
✅ Pubs, Lounges with Noida Skyline Views
✅ Bowling Alleys, Games Zone, Multiplex
✅ Excellent Connectivity to Delhi-NCR, FNG Corridor
✅  Easy Access via Yamuna Expressway
✅ Flexible Payment Plan: 50:25:25
✅ Attractive High Rate of Return
 
Step into a vibrant business ecosystem with Avenue 62. Invest today for a prosperous tomorrow!
 
📞 Contact us now to learn more!
has context menu",168.658752,591,4,2,4,0,4,1,,,1.0,,285.37859898477154,42.164688,0.00676818950930626,,,,,,,,,"🚀 **Prime Investment Opportunity at Avenue 62 by Bhutani Group!** 🚀 Unlock unparalleled potential with Avenue 62, Noida's top commercial estate",🚀 **Prime Investment Opportunity,Yes,,Yes,Yes,,,,,,,,Avenue 62,Noida,,,🚀,,Flexible Payment Plan,120210575121320764,,,
32,66d882385367e95d91a2245c,"🚀 **Invest in Avenue 62 by Bhutani Group!** 🚀
 
Unlock the potential of your investment with Avenue 62, Noida's premier commercial estate designed for maximum visibility and profitability. Located in a prime area, this property offers top-notch amenities, excellent connectivity, and a flexible payment plan.
 
✅ Prime Location in Noida
✅ India's Largest Interior Waterfall
✅ 25-Meter Water Feature
✅ Gourmet Fine Dining Restaurants and Cafes
✅ Al Fresco Terrazzo Dining, Pubs, and Lounges with Noida Skyline Views
✅ Bowling Alleys, Games Zone, and Multiplex
✅ Excellent Connectivity to Delhi-NCR and FNG Corridor
✅ Easy Access via Yamuna Expressway
✅ Flexible Payment Plan: 50:25:25
✅ Attractive High Rate of Return
 
Experience a vibrant business ecosystem with Avenue 62. Invest today for a profitable tomorrow!
 
📞 Contact us now to learn more!",8047.46614,37072,239,173,205,11,208,27,1.0,11.0,3.0,11.0,217.076665407855,33.67140644351465,0.006446914113077255,731.5878309090909,21.727272727272727,,3.0,1.0,,,,🚀 **Invest in Avenue 62 by Bhutani Group!** 🚀 Unlock the potential of your investment,🚀 **Invest in Avenue,Yes,,Yes,Yes,,,,,,,,Avenue 62,,,,🚀,,flexible payment plan,120210575121320764,,,
33,66d882385367e95d91a2245d,"🚀 **Prime Investment Opportunity at Avenue 62 by Bhutani Group!**  Unlock unparalleled potential with Avenue 62, Noida's top commercial estate, designed for visibility and high profitability. Benefit from exceptional amenities, strategic location, and a flexible payment plan.
 
✅ Prime Location in Noida
✅ India's Largest Interior Waterfall
✅ 25-Meter Water Feature
✅ Gourmet Fine Dining, Cafes, and Al Fresco Terrazzo Dining
✅ Pubs, Lounges with Noida Skyline Views
✅ Bowling Alleys, Games Zone, Multiplex
✅ Excellent Connectivity to Delhi-NCR, FNG Corridor
✅  Easy Access via Yamuna Expressway
✅ Flexible Payment Plan: 50:25:25
✅ Attractive High Rate of Return
 
Step into a vibrant business ecosystem with Avenue 62. Invest today for a prosperous tomorrow!
 
📞 Contact us now to learn more!
has context menu",5388.02119,3835,120,39,50,9,50,6,,9.0,3.0,13.0,1404.959893089961,44.900176583333334,0.03129074315514994,598.6690211111112,13.333333333333334,,,2.0,,,2.0,🚀 **Prime Investment Opportunity at Avenue 62 by Bhutani Group!** Unlock unparalleled potential,🚀 **Prime Investment Opportunity,Yes,,Yes,Yes,,,,,,,,Avenue 62,Noida,,,,,flexible payment plan,120210575121320764,,,
34,66d882385367e95d91a2245e,"🚀 **Invest in Avenue 62 by Bhutani Group!**  Unlock the potential of your investment with Avenue 62, Noida's premier commercial estate designed for maximum visibility and profitability. Located in a prime area, this property offers top-notch amenities, excellent connectivity, and a flexible payment plan.
 
✅ Prime Location in Noida
✅ India's Largest Interior Waterfall
✅ 25-Meter Water Feature
✅ Gourmet Fine Dining Restaurants and Cafes
✅ Al Fresco Terrazzo Dining, Pubs, and Lounges with Noida Skyline Views
✅ Bowling Alleys, Games Zone, and Multiplex
✅ Excellent Connectivity to Delhi-NCR and FNG Corridor
✅ Easy Access via Yamuna Expressway
✅ Flexible Payment Plan: 50:25:25
✅ Attractive High Rate of Return
 
Experience a vibrant business ecosystem with Avenue 62. Invest today for a profitable tomorrow!
 
📞 Contact us now to learn more!",5608.21345,26408,165,75,106,7,106,18,2.0,7.0,11.0,9.0,212.36797372008482,33.989172424242426,0.006248106634353226,801.17335,23.571428571428573,,,,,,2.0,"🚀 **Invest in Avenue 62 by Bhutani Group!** Unlock the potential of your investment with Avenue 62, Noida's premier commercial estate designed",🚀 **Invest in Avenue,Yes,,Yes,Yes,,,,,,,,Avenue 62,Noida,,,,,flexible payment plan,120210575121320764,,,
35,66d882385367e95d91a2245f,"Experience Unparalleled Commercial Luxury at Avenue 62!

Step into the future of retail and business with Avenue 62 in SECTOR 62, NOIDA! Perfectly crafted for Shops and Showrooms, it offers sizes starting from 100 sqft, with prices beginning at just 29 lakhs. Here’s what awaits you at this iconic destination:

✅ India's largest interior waterfall
✅ Gourmet fine dining restaurants
✅ Al fresco terrazzo dining
✅ Chic cafes
✅ Sophisticated club dining
✅ Vibrant pubs and lounges
✅ Exciting bowling alleys and games zone
✅ State-of-the-art multiplex
✅ Exceptional connectivity to all major Delhi-NCR locations
✅ Close proximity to the FNG corridor
✅ Short drive from Gurgaon & Faridabad
✅ Easy access to Agra and Eastern UP via Yamuna Expressway

Don’t miss the chance to elevate your business. Schedule your visit now and revolutionize your commercial presence with Avenue 62!",2042.632659,2836,34,17,26,7,26,8,,7.0,1.0,9.0,720.2512901974613,60.077431147058824,0.011988716502115656,291.8046655714286,4.857142857142857,,,,,,,"Experience Unparalleled Commercial Luxury at Avenue 62! Step into the future of retail and business with Avenue 62 in SECTOR 62, NOIDA!",Experience Unparalleled Commercial Luxury,No,,Yes,Yes,"{'name': 'Avenue 62', 'address': 'SECTOR 62, NOIDA', 'price': 'prices beginning at just 29 lakhs', 'size': 'sizes starting from 100 sqft', 'emoji': '', 'payment plan': ''}",,,,,,,,,,,,,,120210575121320764,,,
36,66d882385367e95d91a22460,"Unveil the Future of Retail at Avenue 62! ✅

Located strategically in SECTOR 62, NOIDA, Avenue 62 sets a new benchmark for Shops and Showrooms. Starting at 100 sqft with prices from a competitive 29 lakhs, here’s why this is the ultimate choice:

✅ Home to India's largest interior waterfall
✅ Indulge in gourmet fine dining
✅ Enjoy al fresco terrazzo dining
✅ Relax in stylish cafes
✅ Exclusive club dining experience
✅ Trendy pubs and lounges
✅ Family-friendly bowling alleys and games zone
✅ Latest multiplex entertainment
✅ Superb connectivity to major Delhi-NCR hubs
✅ Conveniently close to the FNG corridor
✅ Short drive from Gurgaon & Faridabad
✅ Easily accessible to Agra and Eastern UP via Yamuna Expressway

Transform the way you do business. Visit Avenue 62 today and step into unparalleled commercial luxury!",1511.52957,1550,20,6,13,5,13,4,1.0,5.0,1.0,5.0,975.1803677419354,75.5764785,0.012903225806451613,302.305914,4.0,1.0,,,,,,Unveil the Future of Retail at Avenue 62!,Unveil the Future of,No,,Yes,Yes,,,,,,,,Avenue 62,"SECTOR 62, NOIDA",29 lakhs,100 sqft,,,,120210575121320764,,,
37,66d882385367e95d91a22461,"Avenue 62: The Pinnacle of Commercial Spaces! 

Nestled in SECTOR 62, NOIDA, Avenue 62 marks the future of retail and showroom spaces. With sizes starting from 100 sqft and prices as low as 29 lakhs, this commercial hub promises to redefine your business experience:

✅ Boasting India's largest interior waterfall
✅ Offering delectable gourmet fine dining
✅ Featuring scenic al fresco terrazzo dining
✅ Trendy and relaxing cafes
✅ Premium club dining options
✅ Lively pubs and lounges
✅ Fun-filled bowling alleys and games zone
✅ Cutting-edge multiplexes
✅ Seamlessly connected to all major Delhi-NCR areas
✅ Proximity to the FNG corridor
✅ Just a short drive from Gurgaon & Faridabad
✅ Easy access to Agra and Eastern UP via Yamuna Expressway

Seize this golden opportunity for your business. Discover the myriad offerings at Avenue 62 today!",1682.278058,5592,28,16,21,2,21,5,,2.0,,4.0,300.83656258941346,60.08135921428572,0.005007153075822604,841.139029,14.0,,,,,,,"Avenue 62: The Pinnacle of Commercial Spaces! Nestled in SECTOR 62, NOIDA, Avenue 62 marks",Avenue 62: The Pinnacle,No,,Yes,Yes,,,,,,,,Avenue 62,"SECTOR 62, NOIDA",29 lakhs,100 sqft,✅,,,120210575121320764,,,
